time,battery,temperature,x,y,z,0_radar,1_radar,2_radar,3_radar,4_radar,5_radar,6_radar,7_radar,package_type,f_cnt,dr,snr,rssi
2024-03-15 15:23:24.840,3.04,11.88,349,-87,-1286,7,5,6,6,6,5,5,5,PackageType.HEART_BEAT,2031,5,7.8,-101
2024-03-15 15:33:23.840,3.04,12.12,352,-92,-1293,7,5,6,6,6,5,5,5,PackageType.HEART_BEAT,2031,5,7.8,-101
2024-03-15 15:43:22.840,3.04,11.88,358,-89,-1308,7,5,6,6,6,5,5,5,PackageType.HEART_BEAT,2031,5,7.8,-101
2024-03-15 15:53:21.308,3.04,11.62,361,-86,-1315,5,5,6,6,6,7,7,4,PackageType.HEART_BEAT,2032,5,10.8,-99
2024-03-15 16:03:24.308,3.04,11.38,361,-88,-1317,5,5,6,6,6,7,7,4,PackageType.HEART_BEAT,2032,5,10.8,-99
2024-03-15 16:13:25.308,3.04,11.25,363,-89,-1326,5,5,6,6,6,7,7,4,PackageType.HEART_BEAT,2032,5,10.8,-99
2024-03-15 16:25:18.960,3.04,11.0,322,355,-1572,33,29,29,14,12,9,9,5,PackageType.CHANGE,2033,5,4,-113
2024-03-15 16:27:33.561,3.04,11.0,672,14,-1725,71,21,10,10,9,10,10,7,PackageType.CHANGE,2034,5,4.2,-113
2024-03-15 16:46:58.440,3.04,10.75,788,-6,-1790,88,19,18,15,12,11,10,5,PackageType.CHANGE,2035,5,4.8,-108
2024-03-15 16:56:57.328,3.04,10.75,742,-3,-1765,92,20,18,14,13,10,9,6,PackageType.HEART_BEAT,2036,5,6,-109
2024-03-15 17:06:59.328,3.04,10.62,651,4,-1724,92,20,18,14,13,10,9,6,PackageType.HEART_BEAT,2036,5,6,-109
2024-03-15 17:17:00.328,3.04,10.62,587,12,-1702,92,20,18,14,13,10,9,6,PackageType.HEART_BEAT,2036,5,6,-109
2024-03-15 17:19:40.783,3.04,10.5,369,-87,-1345,5,5,7,7,6,5,6,6,PackageType.CHANGE,2037,5,6.8,-102
2024-03-15 17:29:38.879,3.04,10.5,380,-88,-1367,5,6,6,5,5,6,6,8,PackageType.HEART_BEAT,2038,5,8.5,-97
2024-03-15 17:39:37.879,3.04,10.0,381,-82,-1365,5,6,6,5,5,6,6,8,PackageType.HEART_BEAT,2038,5,8.5,-97
2024-03-15 17:49:40.879,3.04,9.88,381,-85,-1373,5,6,6,5,5,6,6,8,PackageType.HEART_BEAT,2038,5,8.5,-97
2024-03-15 17:59:43.266,3.04,9.75,382,-87,-1364,6,6,6,7,7,6,7,5,PackageType.HEART_BEAT,2039,5,8.8,-102
2024-03-15 18:09:44.266,3.04,9.75,385,-84,-1375,6,6,6,7,7,6,7,5,PackageType.HEART_BEAT,2039,5,8.8,-102
2024-03-15 18:19:42.266,3.04,9.75,387,-84,-1380,6,6,6,7,7,6,7,5,PackageType.HEART_BEAT,2039,5,8.8,-102
2024-03-15 18:29:42.339,3.04,9.5,393,-82,-1399,4,4,5,5,5,5,5,5,PackageType.HEART_BEAT,2040,5,8.8,-102
2024-03-15 18:39:40.339,3.04,9.12,394,-81,-1409,4,4,5,5,5,5,5,5,PackageType.HEART_BEAT,2040,5,8.8,-102
2024-03-15 18:49:40.339,3.04,8.75,394,-84,-1401,4,4,5,5,5,5,5,5,PackageType.HEART_BEAT,2040,5,8.8,-102
2024-03-15 18:59:36.620,3.04,8.88,392,-87,-1404,6,5,4,4,4,4,5,5,PackageType.HEART_BEAT,2041,5,8.5,-104
2024-03-15 19:09:37.620,3.04,8.88,393,-85,-1404,6,5,4,4,4,4,5,5,PackageType.HEART_BEAT,2041,5,8.5,-104
2024-03-15 19:19:35.620,3.04,9.0,394,-85,-1402,6,5,4,4,4,4,5,5,PackageType.HEART_BEAT,2041,5,8.5,-104
2024-03-15 19:29:34.641,3.04,9.0,391,-84,-1403,5,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2042,5,9.2,-107
2024-03-15 19:39:32.641,3.04,9.0,396,-84,-1404,5,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2042,5,9.2,-107
2024-03-15 19:49:31.641,3.04,8.88,393,-85,-1398,5,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2042,5,9.2,-107
2024-03-15 19:59:30.964,3.04,8.88,394,-85,-1398,5,4,5,5,5,5,6,6,PackageType.HEART_BEAT,2043,5,6.8,-101
2024-03-15 20:09:29.964,3.04,8.88,399,-83,-1416,5,4,5,5,5,5,6,6,PackageType.HEART_BEAT,2043,5,6.8,-101
2024-03-15 20:19:28.964,3.04,8.62,407,-86,-1429,5,4,5,5,5,5,6,6,PackageType.HEART_BEAT,2043,5,6.8,-101
2024-03-15 20:29:28.140,3.04,8.25,409,-81,-1439,5,6,6,5,6,6,5,5,PackageType.HEART_BEAT,2044,5,8.2,-103
2024-03-15 20:39:29.140,3.04,8.0,409,-81,-1439,5,6,6,5,6,6,5,5,PackageType.HEART_BEAT,2044,5,8.2,-103
2024-03-15 20:49:29.140,3.04,7.75,412,-82,-1447,5,6,6,5,6,6,5,5,PackageType.HEART_BEAT,2044,5,8.2,-103
2024-03-15 20:59:27.809,3.04,7.62,412,-85,-1439,5,5,6,6,6,6,5,5,PackageType.HEART_BEAT,2045,5,10.2,-101
2024-03-15 21:09:23.809,3.04,7.88,395,-81,-1418,5,5,6,6,6,6,5,5,PackageType.HEART_BEAT,2045,5,10.2,-101
2024-03-15 21:19:21.809,3.04,8.0,394,-83,-1422,5,5,6,6,6,6,5,5,PackageType.HEART_BEAT,2045,5,10.2,-101
2024-03-15 21:29:21.163,3.04,7.88,402,-83,-1438,5,4,4,6,6,5,7,5,PackageType.HEART_BEAT,2046,5,10,-102
2024-03-15 21:39:22.163,3.04,7.62,414,-80,-1458,5,4,4,6,6,5,7,5,PackageType.HEART_BEAT,2046,5,10,-102
2024-03-15 21:49:20.163,3.04,7.38,421,-82,-1464,5,4,4,6,6,5,7,5,PackageType.HEART_BEAT,2046,5,10,-102
2024-03-15 21:59:19.106,3.04,7.12,418,-84,-1456,5,6,6,4,5,5,5,5,PackageType.HEART_BEAT,2047,5,8.8,-105
2024-03-15 22:09:18.106,3.04,7.38,413,-82,-1438,5,6,6,4,5,5,5,5,PackageType.HEART_BEAT,2047,5,8.8,-105
2024-03-15 22:19:17.106,3.04,7.62,410,-83,-1443,5,6,6,4,5,5,5,5,PackageType.HEART_BEAT,2047,5,8.8,-105
2024-03-15 22:29:16.951,3.04,7.75,413,-84,-1450,4,4,4,4,4,5,5,5,PackageType.HEART_BEAT,2048,5,7.2,-102
2024-03-15 22:39:15.951,3.04,7.62,416,-84,-1458,4,4,4,4,4,5,5,5,PackageType.HEART_BEAT,2048,5,7.2,-102
2024-03-15 22:49:16.951,3.04,7.38,420,-82,-1464,4,4,4,4,4,5,5,5,PackageType.HEART_BEAT,2048,5,7.2,-102
2024-03-15 22:59:18.946,3.04,7.12,418,-82,-1457,5,5,6,6,4,4,4,5,PackageType.HEART_BEAT,2049,5,8.8,-103
2024-03-15 23:09:18.946,3.04,7.12,416,-84,-1449,5,5,6,6,4,4,4,5,PackageType.HEART_BEAT,2049,5,8.8,-103
2024-03-15 23:19:16.946,3.04,7.38,413,-83,-1443,5,5,6,6,4,4,4,5,PackageType.HEART_BEAT,2049,5,8.8,-103
2024-03-15 23:29:16.288,3.04,7.62,410,-84,-1442,6,6,5,6,6,5,5,6,PackageType.HEART_BEAT,2050,5,9.5,-102
2024-03-15 23:39:14.288,3.04,7.75,411,-80,-1442,6,6,5,6,6,5,5,6,PackageType.HEART_BEAT,2050,5,9.5,-102
2024-03-15 23:49:14.288,3.04,7.75,400,-82,-1436,6,6,5,6,6,5,5,6,PackageType.HEART_BEAT,2050,5,9.5,-102
2024-03-15 23:59:13.801,3.04,7.5,413,-85,-1451,6,4,5,6,5,4,5,5,PackageType.HEART_BEAT,2051,5,6.8,-101
2024-03-16 00:09:13.801,3.04,7.5,418,-81,-1454,6,4,5,6,5,4,5,5,PackageType.HEART_BEAT,2051,5,6.8,-101
2024-03-16 00:19:11.801,3.04,7.38,415,-85,-1447,6,4,5,6,5,4,5,5,PackageType.HEART_BEAT,2051,5,6.8,-101
2024-03-16 00:29:11.030,3.04,7.62,409,-82,-1434,6,6,6,6,5,5,6,5,PackageType.HEART_BEAT,2052,5,7.8,-102
2024-03-16 00:39:14.030,3.04,7.88,409,-82,-1438,6,6,6,6,5,5,6,5,PackageType.HEART_BEAT,2052,5,7.8,-102
2024-03-16 00:49:15.030,3.04,7.88,405,-83,-1427,6,6,6,6,5,5,6,5,PackageType.HEART_BEAT,2052,5,7.8,-102
2024-03-16 00:59:14.448,3.04,8.0,405,-82,-1430,6,6,5,5,5,6,6,4,PackageType.HEART_BEAT,2053,5,9,-101
2024-03-16 01:09:13.448,3.04,8.12,407,-84,-1426,6,6,5,5,5,6,6,4,PackageType.HEART_BEAT,2053,5,9,-101
2024-03-16 01:19:14.448,3.04,8.0,404,-87,-1423,6,6,5,5,5,6,6,4,PackageType.HEART_BEAT,2053,5,9,-101
2024-03-16 01:29:15.122,3.04,8.25,400,-85,-1421,5,6,7,5,5,4,6,6,PackageType.HEART_BEAT,2054,5,8.8,-100
2024-03-16 01:39:15.122,3.04,8.25,400,-85,-1412,5,6,7,5,5,4,6,6,PackageType.HEART_BEAT,2054,5,8.8,-100
2024-03-16 01:49:16.122,3.04,8.38,398,-88,-1410,5,6,7,5,5,4,6,6,PackageType.HEART_BEAT,2054,5,8.8,-100
2024-03-16 01:59:16.251,3.04,8.5,398,-84,-1410,5,5,5,6,6,5,4,5,PackageType.HEART_BEAT,2055,5,8,-108
2024-03-16 02:09:16.251,3.04,8.62,397,-84,-1406,5,5,5,6,6,5,4,5,PackageType.HEART_BEAT,2055,5,8,-108
2024-03-16 02:19:16.251,3.04,8.62,397,-85,-1407,5,5,5,6,6,5,4,5,PackageType.HEART_BEAT,2055,5,8,-108
2024-03-16 02:29:17.184,3.04,8.75,399,-82,-1408,7,7,5,4,6,6,5,5,PackageType.HEART_BEAT,2056,5,-7.8,-103
2024-03-16 02:39:16.184,3.04,8.75,398,-83,-1403,7,7,5,4,6,6,5,5,PackageType.HEART_BEAT,2056,5,-7.8,-103
2024-03-16 02:49:17.184,3.04,8.75,395,-83,-1402,7,7,5,4,6,6,5,5,PackageType.HEART_BEAT,2056,5,-7.8,-103
2024-03-16 02:59:15.239,3.04,8.75,398,-85,-1410,5,6,6,6,4,4,4,4,PackageType.HEART_BEAT,2057,5,9.5,-103
2024-03-16 03:09:15.239,3.04,8.62,397,-84,-1405,5,6,6,6,4,4,4,4,PackageType.HEART_BEAT,2057,5,9.5,-103
2024-03-16 03:19:16.239,3.04,8.75,394,-83,-1405,5,6,6,6,4,4,4,4,PackageType.HEART_BEAT,2057,5,9.5,-103
2024-03-16 03:29:16.904,3.04,8.75,397,-83,-1402,4,4,5,6,6,6,6,5,PackageType.HEART_BEAT,2058,5,9.5,-102
2024-03-16 03:39:14.904,3.04,8.75,399,-85,-1409,4,4,5,6,6,6,6,5,PackageType.HEART_BEAT,2058,5,9.5,-102
2024-03-16 03:49:15.904,3.04,8.62,395,-85,-1410,4,4,5,6,6,6,6,5,PackageType.HEART_BEAT,2058,5,9.5,-102
2024-03-16 03:59:15.380,3.04,8.62,396,-85,-1404,6,5,5,5,5,5,5,6,PackageType.HEART_BEAT,2059,5,9.5,-100
2024-03-16 04:09:15.380,3.04,8.75,396,-85,-1410,6,5,5,5,5,5,5,6,PackageType.HEART_BEAT,2059,5,9.5,-100
2024-03-16 04:19:16.380,3.04,8.75,394,-83,-1398,6,5,5,5,5,5,5,6,PackageType.HEART_BEAT,2059,5,9.5,-100
2024-03-16 04:29:14.246,3.04,8.75,393,-86,-1403,6,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2060,5,6.8,-102
2024-03-16 04:39:15.246,3.04,8.88,393,-85,-1401,6,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2060,5,6.8,-102
2024-03-16 04:49:17.246,3.04,8.88,394,-85,-1398,6,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2060,5,6.8,-102
2024-03-16 04:59:15.011,3.04,8.75,396,-83,-1406,5,5,4,6,6,6,5,5,PackageType.HEART_BEAT,2061,5,8.5,-102
2024-03-16 05:09:13.011,3.04,8.75,398,-86,-1406,5,5,4,6,6,6,5,5,PackageType.HEART_BEAT,2061,5,8.5,-102
2024-03-16 05:19:13.011,3.04,8.88,394,-84,-1399,5,5,4,6,6,6,5,5,PackageType.HEART_BEAT,2061,5,8.5,-102
2024-03-16 05:29:11.650,3.04,8.88,394,-82,-1401,5,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2062,5,9,-98
2024-03-16 05:39:09.650,3.04,8.75,396,-87,-1403,5,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2062,5,9,-98
2024-03-16 05:49:09.650,3.04,8.75,394,-85,-1403,5,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2062,5,9,-98
2024-03-16 05:59:11.648,3.04,8.75,394,-89,-1403,6,6,5,4,5,5,5,5,PackageType.HEART_BEAT,2063,5,8.8,-100
2024-03-16 06:09:10.648,3.04,8.88,395,-87,-1398,6,6,5,4,5,5,5,5,PackageType.HEART_BEAT,2063,5,8.8,-100
2024-03-16 06:19:12.648,3.04,8.88,394,-85,-1399,6,6,5,4,5,5,5,5,PackageType.HEART_BEAT,2063,5,8.8,-100
2024-03-16 06:29:16.099,3.04,8.88,392,-88,-1397,5,5,4,5,6,5,4,4,PackageType.HEART_BEAT,2064,5,7.2,-103
2024-03-16 06:39:17.099,3.04,9.0,390,-88,-1399,5,5,4,5,6,5,4,4,PackageType.HEART_BEAT,2064,5,7.2,-103
2024-03-16 06:49:19.099,3.04,9.12,391,-87,-1399,5,5,4,5,6,5,4,4,PackageType.HEART_BEAT,2064,5,7.2,-103
2024-03-16 06:59:17.501,3.04,9.0,394,-83,-1400,5,5,5,5,5,5,4,5,PackageType.HEART_BEAT,2065,5,8,-99
2024-03-16 07:09:16.501,3.04,8.75,395,-84,-1400,5,5,5,5,5,5,4,5,PackageType.HEART_BEAT,2065,5,8,-99
2024-03-16 07:19:15.501,3.04,8.88,399,-79,-1419,5,5,5,5,5,5,4,5,PackageType.HEART_BEAT,2065,5,8,-99
2024-03-16 07:29:14.679,3.04,8.38,402,-79,-1423,8,5,4,5,5,5,5,5,PackageType.HEART_BEAT,2066,5,10.5,-99
2024-03-16 07:39:15.679,3.04,8.38,399,-86,-1412,8,5,4,5,5,5,5,5,PackageType.HEART_BEAT,2066,5,10.5,-99
2024-03-16 07:49:17.679,3.04,8.5,395,-82,-1396,8,5,4,5,5,5,5,5,PackageType.HEART_BEAT,2066,5,10.5,-99
2024-03-16 07:59:17.485,3.04,8.88,391,-82,-1403,8,6,5,5,6,6,4,4,PackageType.HEART_BEAT,2067,5,7.2,-97
2024-03-16 08:09:16.485,3.04,8.88,392,-85,-1393,8,6,5,5,6,6,4,4,PackageType.HEART_BEAT,2067,5,7.2,-97
2024-03-16 08:19:17.485,3.04,9.12,390,-86,-1383,8,6,5,5,6,6,4,4,PackageType.HEART_BEAT,2067,5,7.2,-97
2024-03-16 08:29:14.847,3.04,9.25,384,-87,-1372,6,5,5,5,5,6,5,7,PackageType.HEART_BEAT,2068,5,9.2,-101
2024-03-16 08:39:14.847,3.04,9.62,381,-87,-1363,6,5,5,5,5,6,5,7,PackageType.HEART_BEAT,2068,5,9.2,-101
2024-03-16 08:49:14.847,3.04,9.75,370,-88,-1330,6,5,5,5,5,6,5,7,PackageType.HEART_BEAT,2068,5,9.2,-101
2024-03-16 08:59:16.744,3.04,10.62,359,-92,-1304,6,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2069,5,7,-100
2024-03-16 09:09:16.744,3.04,11.38,340,-96,-1254,6,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2069,5,7,-100
2024-03-16 09:19:15.744,3.04,12.88,336,-94,-1243,6,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2069,5,7,-100
2024-03-16 09:29:15.390,3.04,13.12,304,-104,-1133,5,5,5,5,6,6,5,5,PackageType.HEART_BEAT,2070,5,9,-99
2024-03-16 09:39:16.390,3.04,15.88,315,-95,-1163,5,5,5,5,6,6,5,5,PackageType.HEART_BEAT,2070,5,9,-99
2024-03-16 09:49:16.390,3.04,15.12,295,-102,-1122,5,5,5,5,6,6,5,5,PackageType.HEART_BEAT,2070,5,9,-99
2024-03-16 09:59:14.403,3.04,16.25,297,-98,-1103,6,4,6,6,5,5,5,4,PackageType.HEART_BEAT,2071,5,9.2,-99
2024-03-16 10:09:13.403,3.04,16.62,273,-108,-1041,6,4,6,6,5,5,5,4,PackageType.HEART_BEAT,2071,5,9.2,-99
2024-03-16 10:19:14.403,3.04,17.5,262,-113,-1001,6,4,6,6,5,5,5,4,PackageType.HEART_BEAT,2071,5,9.2,-99
2024-03-16 10:29:23.527,3.04,18.88,634,32,-1226,55,56,23,23,9,9,7,7,PackageType.CHANGE,2072,5,-0.5,-120
2024-03-16 10:30:43.722,3.04,17.88,779,-24,-1200,50,70,63,16,16,16,10,8,PackageType.CHANGE,2073,5,1.8,-113
2024-03-16 10:32:13.929,3.04,16.88,842,-11,-1270,66,72,45,36,24,7,7,6,PackageType.CHANGE,2074,5,1.2,-115
2024-03-16 10:43:04.550,3.04,14.38,1047,-48,-1341,69,72,34,29,19,7,8,7,PackageType.CHANGE,2075,5,4.8,-110
2024-03-16 11:11:00.685,3.04,12.0,734,32,-1508,62,67,28,30,23,7,8,8,PackageType.CHANGE,2076,5,3.8,-114
2024-03-16 11:24:09.330,3.04,11.5,774,10,-1523,100,89,39,16,9,6,6,6,PackageType.CHANGE,2077,5,2.5,-114
2024-03-16 11:26:10.308,3.04,11.38,357,-86,-1310,8,5,5,5,5,7,6,5,PackageType.CHANGE,2079,5,10.2,-100
2024-03-16 11:36:09.923,3.04,11.62,304,-94,-1141,7,6,6,5,5,7,6,8,PackageType.HEART_BEAT,2080,5,8.8,-101
2024-03-16 11:46:10.923,3.04,16.0,286,-104,-1078,7,6,6,5,5,7,6,8,PackageType.HEART_BEAT,2080,5,8.8,-101
2024-03-16 11:56:09.923,3.04,17.62,275,-106,-1054,7,6,6,5,5,7,6,8,PackageType.HEART_BEAT,2080,5,8.8,-101
2024-03-16 12:06:07.048,3.04,18.12,272,-106,-1047,8,5,5,5,4,6,7,5,PackageType.HEART_BEAT,2081,5,5.2,-103
2024-03-16 12:16:08.048,3.04,18.5,275,-104,-1048,8,5,5,5,4,6,7,5,PackageType.HEART_BEAT,2081,5,5.2,-103
2024-03-16 12:26:09.048,3.04,18.38,259,-108,-1010,8,5,5,5,4,6,7,5,PackageType.HEART_BEAT,2081,5,5.2,-103
2024-03-16 12:36:09.122,3.04,19.38,239,-114,-976,9,8,6,6,6,6,5,5,PackageType.HEART_BEAT,2082,5,8,-100
2024-03-16 12:46:08.122,3.04,19.88,231,-115,-956,9,8,6,6,6,6,5,5,PackageType.HEART_BEAT,2082,5,8,-100
2024-03-16 12:56:08.122,3.04,20.25,237,-113,-976,9,8,6,6,6,6,5,5,PackageType.HEART_BEAT,2082,5,8,-100
2024-03-16 13:22:01.128,3.04,18.88,258,-573,-879,150,115,66,67,15,33,22,6,PackageType.CHANGE,2083,5,-5.8,-119
2024-03-16 13:23:01.188,3.04,18.38,197,-608,-1081,151,118,71,72,13,34,23,8,PackageType.CHANGE,2084,5,-1.2,-114
2024-03-16 13:31:20.941,3.04,16.12,98,-842,-1357,171,124,79,76,44,54,20,8,PackageType.CHANGE,2085,5,6.5,-112
2024-03-16 13:41:20.306,3.04,16.12,114,-837,-1377,161,123,83,80,17,26,12,16,PackageType.HEART_BEAT,2086,5,8.5,-103
2024-03-16 13:51:21.306,3.04,15.12,148,-823,-1419,161,123,83,80,17,26,12,16,PackageType.HEART_BEAT,2086,5,8.5,-103
2024-03-16 14:01:20.306,3.04,14.25,161,-812,-1433,161,123,83,80,17,26,12,16,PackageType.HEART_BEAT,2086,5,8.5,-103
2024-03-16 14:10:37.269,3.04,13.38,326,-544,-1181,135,104,73,70,21,21,12,8,PackageType.CHANGE,2087,5,7.8,-105
2024-03-16 14:11:06.264,3.04,13.38,338,-88,-1246,6,3,5,6,6,5,4,5,PackageType.CHANGE,2088,5,8,-100
2024-03-16 14:21:06.669,3.04,13.38,339,-86,-1244,7,5,5,4,5,5,5,4,PackageType.HEART_BEAT,2089,5,8.8,-103
2024-03-16 14:31:06.669,3.04,13.38,338,-90,-1245,7,5,5,4,5,5,5,4,PackageType.HEART_BEAT,2089,5,8.8,-103
2024-03-16 14:41:05.669,3.04,13.38,343,-88,-1260,7,5,5,4,5,5,5,4,PackageType.HEART_BEAT,2089,5,8.8,-103
2024-03-16 14:51:06.288,3.04,12.88,349,-88,-1278,6,5,5,5,4,4,4,4,PackageType.HEART_BEAT,2090,5,7.8,-100
2024-03-16 15:01:07.288,3.04,12.5,354,-88,-1290,6,5,5,5,4,4,4,4,PackageType.HEART_BEAT,2090,5,7.8,-100
2024-03-16 15:11:09.288,3.04,12.12,353,-86,-1290,6,5,5,5,4,4,4,4,PackageType.HEART_BEAT,2090,5,7.8,-100
2024-03-16 15:21:08.364,3.04,12.0,357,-86,-1304,5,5,5,4,6,6,6,5,PackageType.HEART_BEAT,2091,5,7.2,-103
2024-03-16 15:31:09.364,3.04,11.75,364,-86,-1318,5,5,5,4,6,6,6,5,PackageType.HEART_BEAT,2091,5,7.2,-103
2024-03-16 15:41:10.364,3.04,11.5,363,-88,-1323,5,5,5,4,6,6,6,5,PackageType.HEART_BEAT,2091,5,7.2,-103
2024-03-16 15:51:10.048,3.04,11.12,369,-88,-1326,7,6,6,5,5,5,5,5,PackageType.HEART_BEAT,2092,5,7.8,-101
2024-03-16 16:01:09.048,3.04,11.0,374,-88,-1347,7,6,6,5,5,5,5,5,PackageType.HEART_BEAT,2092,5,7.8,-101
2024-03-16 16:11:07.048,3.04,10.5,380,-86,-1359,7,6,6,5,5,5,5,5,PackageType.HEART_BEAT,2092,5,7.8,-101
2024-03-16 16:21:07.841,3.04,10.25,384,-85,-1365,5,5,5,5,5,6,6,5,PackageType.HEART_BEAT,2093,5,9,-99
2024-03-16 16:31:05.841,3.04,10.0,388,-84,-1376,5,5,5,5,5,6,6,5,PackageType.HEART_BEAT,2093,5,9,-99
2024-03-16 16:41:05.841,3.04,9.75,387,-81,-1381,5,5,5,5,5,6,6,5,PackageType.HEART_BEAT,2093,5,9,-99
2024-03-16 16:51:05.007,3.04,9.5,394,-82,-1387,5,4,4,4,4,6,6,5,PackageType.HEART_BEAT,2094,5,8.2,-102
2024-03-16 17:01:04.007,3.04,9.38,396,-84,-1398,5,4,4,4,4,6,6,5,PackageType.HEART_BEAT,2094,5,8.2,-102
2024-03-16 17:11:06.007,3.04,9.0,407,-82,-1413,5,4,4,4,4,6,6,5,PackageType.HEART_BEAT,2094,5,8.2,-102
2024-03-16 17:21:05.722,3.04,8.5,410,-79,-1435,8,6,5,5,5,4,4,6,PackageType.HEART_BEAT,2095,5,8.8,-100
2024-03-16 17:31:04.722,3.04,8.25,401,-95,-1412,8,6,5,5,5,4,4,6,PackageType.HEART_BEAT,2095,5,8.8,-100
2024-03-16 17:41:05.722,3.04,8.38,402,-92,-1416,8,6,5,5,5,4,4,6,PackageType.HEART_BEAT,2095,5,8.8,-100
2024-03-16 17:51:06.564,3.04,8.38,406,-84,-1426,7,5,5,5,5,5,4,5,PackageType.HEART_BEAT,2096,5,8.5,-103
2024-03-16 18:01:06.564,3.04,8.25,413,-81,-1436,7,5,5,5,5,5,4,5,PackageType.HEART_BEAT,2096,5,8.5,-103
2024-03-16 18:11:07.564,3.04,8.0,412,-81,-1436,7,5,5,5,5,5,4,5,PackageType.HEART_BEAT,2096,5,8.5,-103
2024-03-16 18:21:07.444,3.04,7.88,415,-78,-1446,8,5,5,5,5,4,4,4,PackageType.HEART_BEAT,2097,5,9,-101
2024-03-16 18:31:05.444,3.04,7.62,414,-82,-1455,8,5,5,5,5,4,4,4,PackageType.HEART_BEAT,2097,5,9,-101
2024-03-16 18:41:06.444,3.04,7.62,418,-81,-1448,8,5,5,5,5,4,4,4,PackageType.HEART_BEAT,2097,5,9,-101
2024-03-16 18:51:05.939,3.04,7.5,420,-81,-1451,6,5,5,5,5,7,7,5,PackageType.HEART_BEAT,2098,5,7,-96
2024-03-16 19:01:06.939,3.04,7.5,417,-82,-1454,6,5,5,5,5,7,7,5,PackageType.HEART_BEAT,2098,5,7,-96
2024-03-16 19:11:05.939,3.04,7.38,421,-85,-1460,6,5,5,5,5,7,7,5,PackageType.HEART_BEAT,2098,5,7,-96
2024-03-16 19:21:03.962,3.04,7.25,426,-82,-1469,6,4,5,4,6,6,6,5,PackageType.HEART_BEAT,2099,5,7,-97
2024-03-16 19:31:03.962,3.04,7.0,428,-84,-1476,6,4,5,4,6,6,6,5,PackageType.HEART_BEAT,2099,5,7,-97
2024-03-16 19:41:03.962,3.04,6.75,429,-82,-1478,6,4,5,4,6,6,6,5,PackageType.HEART_BEAT,2099,5,7,-97
2024-03-16 19:51:02.245,3.04,6.75,430,-80,-1479,5,5,6,5,4,4,5,4,PackageType.HEART_BEAT,2100,5,8,-100
2024-03-16 20:01:02.245,3.04,6.62,432,-80,-1476,5,5,6,5,4,4,5,4,PackageType.HEART_BEAT,2100,5,8,-100
2024-03-16 20:11:01.245,3.04,6.5,433,-78,-1493,5,5,6,5,4,4,5,4,PackageType.HEART_BEAT,2100,5,8,-100
2024-03-16 20:21:00.300,3.04,6.38,439,-82,-1501,6,4,4,7,7,4,4,4,PackageType.HEART_BEAT,2101,5,8.2,-95
2024-03-16 20:31:01.300,3.04,6.0,442,-78,-1502,6,4,4,7,7,4,4,4,PackageType.HEART_BEAT,2101,5,8.2,-95
2024-03-16 20:41:01.300,3.04,5.88,444,-84,-1502,6,4,4,7,7,4,4,4,PackageType.HEART_BEAT,2101,5,8.2,-95
2024-03-16 20:51:01.983,3.04,5.88,447,-82,-1518,7,6,6,5,7,7,6,5,PackageType.HEART_BEAT,2102,5,9,-102
2024-03-16 21:01:01.983,3.04,5.5,450,-78,-1525,7,6,6,5,7,7,6,5,PackageType.HEART_BEAT,2102,5,9,-102
2024-03-16 21:10:58.983,3.04,5.38,453,-80,-1535,7,6,6,5,7,7,6,5,PackageType.HEART_BEAT,2102,5,9,-102
2024-03-16 21:20:58.548,3.04,5.0,453,-77,-1527,9,6,6,5,5,5,5,5,PackageType.HEART_BEAT,2103,5,9,-99
2024-03-16 21:30:59.548,3.04,5.25,454,-81,-1533,9,6,6,5,5,5,5,5,PackageType.HEART_BEAT,2103,5,9,-99
2024-03-16 21:40:58.548,3.04,5.0,456,-80,-1530,9,6,6,5,5,5,5,5,PackageType.HEART_BEAT,2103,5,9,-99
2024-03-16 21:50:58.303,3.04,5.0,455,-80,-1540,5,4,4,5,6,6,5,5,PackageType.HEART_BEAT,2104,5,9,-99
2024-03-16 22:00:57.303,3.04,5.0,455,-80,-1541,5,4,4,5,6,6,5,5,PackageType.HEART_BEAT,2104,5,9,-99
2024-03-16 22:10:56.303,3.04,4.88,460,-79,-1542,5,4,4,5,6,6,5,5,PackageType.HEART_BEAT,2104,5,9,-99
2024-03-16 22:20:55.328,3.04,4.75,463,-78,-1546,5,5,5,5,4,5,5,5,PackageType.HEART_BEAT,2105,5,8.5,-105
2024-03-16 22:30:57.328,3.04,4.62,452,-79,-1541,5,5,5,5,4,5,5,5,PackageType.HEART_BEAT,2105,5,8.5,-105
2024-03-16 22:40:57.328,3.04,4.5,462,-78,-1560,5,5,5,5,4,5,5,5,PackageType.HEART_BEAT,2105,5,8.5,-105
